pool,attacker_key,event_count,total_profit,net_profit
HumidiFi,H4GfdiqGF96h3BJDFB9TMFJ6TgskM1cqAvJccVwkuHD7,1,0.0,0.0
HumidiFi,H6AWUh6G1nMgCCMCUj37e9oLJnJQrBsFKvmX22kCN9dY,1,0.0,0.0
HumidiFi,H7DkxYE6xC79N2uFqFVutrUwdYUCY4TWGg5DvwMvpodN,1,0.004,0.003
HumidiFi,HGe3Zxa86yeMAfUgDDtaE8aup9B2nJ5g6Z1wp9hz4F52,1,0.0,0.0
HumidiFi,HKCmZTBsjhCQ15WbvTu5kFGUJBCuP7hXwU9ifVmMH2R4,1,0.0,0.0
HumidiFi,HM9HbQhyUrsVTMW7jLVAwJRbrNKMgBF3CX8oTYmjZQqo,1,0.0,0.0
HumidiFi,HMSrWAQgxtWMVizDXhWL6Nmu6F5K7cGthE6S7kbTPk2j,1,0.0,0.0
HumidiFi,HNyyN36zEtGy7rTdfQENXsekqe9XHyMjoU456xfEsRQR,1,0.0,0.0
HumidiFi,HQbxGn3JsT7n6bicnhtucaGqeGjs7DWfrxVxdT1KmmuQ,1,0.01,0.009
HumidiFi,HRF7XfummrX92tUtn6DwTqyPvgN4xuXoyfh6aUZpjLXa,1,0.0,0.0
HumidiFi,HRTbC9qT827rMyBGGLdZGpTGeYoHGMnVEXngF2bysvrP,1,0.0,0.0
HumidiFi,HTigci8es7kHFCPGYpUzW1eFKvfvRUPVCWLqhUagjR7S,1,0.0,0.0
HumidiFi,HUT6dVYLk7iSUnXPfZo5s26WyJcEmwjvHHEVbdjhGeXX,1,0.0,0.0
HumidiFi,HYTkuYD7Y9wKkF4y3kqfqBBq34rKAUqiByY8Sg8YckqL,1,0.0,0.0
HumidiFi,HZobuSJ6GCvVHJhJPUhYRJCiRYxrBQ7ayHvkoZGLUt1m,1,0.0,0.0
HumidiFi,HbgshuEck9THXVDNhXLi78dzEMBDGvGwKQBCaRWPGnzU,1,0.0,0.0
HumidiFi,HfVtDr347gF8LZCRVznef5hbd9jHpaHp9gJqbxakLtFw,1,0.0,0.0
HumidiFi,HkAop6zTAB933j7nhhUSGwLL5eKZyQizcZsgiL1MjMq1,1,0.02,0.018
HumidiFi,HkUMmD6drgcY3WfTaLAkfmdGAreCUgeGuy6CyWZf8H7C,1,0.0,0.0
HumidiFi,HkY8UaajuRDLJVDUA292FZGRBZKxf9CzYrUZLH2WrY1Q,1,0.05,0.045
HumidiFi,HotmpbdBgxTZeN1LXaaqH9CmUes43GZKiEAUUQCkSSi2,1,0.0,0.0
HumidiFi,HqAuEUhFY3bVxavzR5JuKabrJgeGkJsvArMJy8QDh99t,1,0.0,0.0
HumidiFi,Hqy2GPQ8dorTmph1YbXKHgK5RsNvGVVx14PVieFR1LeE,1,0.0,0.0
HumidiFi,Hr1oNgqznfMSx3KDdnsSJWU6LemHZqMZ1r4i81hyLYDN,1,0.24,0.216
HumidiFi,HvYHXNrXUoygmAfZv5CSTzjPcxrvxgrN8uF1oDisxiyj,1,0.0,0.0
HumidiFi,HvjVa2tfDwK2Z379ZN2wyw3d24e12YRuWbWFHkKyd3dn,1,0.0,0.0
HumidiFi,HxjwdF326ZunmUwC1iXhfgL3ku78YsksN6n7Rfxzwr6b,1,0.01,0.009
HumidiFi,HydraXoSz7oE3774DoWQQaofKb31Kbn2cbcqG4ShKy85,1,0.11,0.099
HumidiFi,HzneJKks8zkevC33qm7xM61kATusUyS2fRk9zGJRjFpH,1,0.0,0.0
HumidiFi,J1CMrMaFHJmG97R7xJYrJxRA3MNt7VyHe8CAEUnsQzre,1,1.23,1.107
HumidiFi,J24K9dwTLGssdbmG2CUDQaeyTt9rABFqg7gme6UwbSWv,1,0.0,0.0
HumidiFi,J36EyGfWqi1YQSGgr7rDovEX8VMPJY1dqEVMkoVE5Am,1,0.0,0.0
HumidiFi,J5PScrg9cw8LYxnqTMVFsmBNmYc2ucuuz574XHid2JSG,1,0.0,0.0
HumidiFi,J5rJN9XUjc25gFory7U8ynqhsD8DVpURXsC5phmbemwi,1,0.0,0.0
HumidiFi,J5xfbc7LFLdBDQ8w1JD7eo1ja2qtpXPpaob9zwHcYXuV,1,0.0,0.0
HumidiFi,J7UmbTjznbZQrU2X2K8oeTApXu3GDEMYT1zZAYGL4cTe,1,0.0,0.0
HumidiFi,J8ZJb837wcsU9CPa6Pk7JdMcJZ6a8doz8btKbfd2M1w5,1,0.0,0.0
HumidiFi,J8hVkBNKobntWqLspa3yhXEkvb8vZ9S9NiHgirN9yvV3,1,1.24,1.116
HumidiFi,JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,1,0.0,0.0
HumidiFi,JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,1,0.03,0.027
HumidiFi,KKKzQmS38mSxHu7AaasGghGgVqoEt2DS8M5AcBMVK3j,1,0.01,0.009
HumidiFi,NcLasxSu3sq921FhBniNniiQVzjSVcQk56nB26WTqG7,1,0.06,0.054
HumidiFi,PHukDEJ6b8o9CKf6s4t4GNSFXexCbNKniKumvVkkvUV,1,0.0,0.0
HumidiFi,PZnEAXQs8JHjLuGPywZYAzSUqgfs5LjLmV6uh6eByWY,1,0.19,0.171
HumidiFi,RpUzmwtbFm9K3xskNhDtU34ebyHkN67gQKrmGu1KLEM,1,0.0,0.0
HumidiFi,SHARKRdGLNYRZrhotqvZi3XAtT62CRGCFxmg5LJgSHC,1,0.04,0.036
HumidiFi,TAPNDP5dFr9Vp47DFuddRxNVYmjUqgh8boiUrWFgMqi,1,0.86,0.774
HumidiFi,V9MELpz59x9WfUG79KCWeMGL1YV2dAVpmKYAWmNUL3R,1,0.23,0.207
HumidiFi,W2RGoaQDHmAD88ftQzKvvnVTum65og9scD3yV2QSNgR,1,0.0,0.0
HumidiFi,WEVUSW7GhkMqgmryKxAj5SiQLW2yB7zHC8TMDeEjqZp,1,0.0,0.0
HumidiFi,XAuWaUD1qBkuWeWB8vFeiWa5MkiVb4ayUSSy1FJRdoP,1,0.0,0.0
HumidiFi,XndwnW9XivrgwhuccqVY73FBfCtMfN5F8XB61bFJk5s,1,0.06,0.054
HumidiFi,YubFizptp3MXUAtZmqkRS9DyCkMeZaVwiaRCGBTxayo,1,0.01,0.009
HumidiFi,YubQzu18FDqJRyNfG8JqHmsdbxhnoQqcKUHBdUkN6tP,1,15.24,13.716
HumidiFi,YubVwWeg1vHFr17Q7HQQETcke7sFvMabqU8wbv8NXQW,1,5.4,4.86
HumidiFi,YubozzSnKomEnH3pkmYsdatUUwUTcm7s4mHJVmefEWj,1,3.24,2.916
HumidiFi,a23gHknrH37ZsaoYWUYf44d6rYbsVH1Ny3YubpNQTpx,1,0.01,0.009
HumidiFi,avg1twbiWyaGiaw8o7gF9uYho5CvBRSwt6xJZuEZuME,1,0.03,0.027
HumidiFi,avqJiqdwHCWGMaDpEUnwZ8iFutj5rzP4sPez9yYyGZL,1,0.004,0.003
HumidiFi,b23Ke4utbwr1WcY8onbybJbNQghkNs7RrEC9f69VbJW,1,0.1,0.09
HumidiFi,bY7qoMpviXRuLB5Xme41xgsdrsHek4bTphkiLKCLD6s,1,0.0,0.0
HumidiFi,datouWbnKthiYdWN3K2kypTs5YoykXSekSQVmDPoeo6,1,0.71,0.639
HumidiFi,enzog436vHy38bMhNR9XDENrvhxPK7y8wBQri852rhG,1,2.9,2.61
HumidiFi,foxMFk9faHggM4HWQWETCPSDvMbWx8LSv4c9CrkmBx6,1,2.12,1.908
HumidiFi,gasTzr94Pmp4Gf8vknQnqxeYxdgwFjbgdJa4msYRpnB,1,0.06,0.054
HumidiFi,ggEzRKFZz4V7wU6mizcUrMqHNB5ptQsLT7sxRkyoe4e,1,0.14,0.126
HumidiFi,gtagyESa99t49VmUqnnfsuowYnigSNKuYXdXWyXWNdd,1,0.01,0.009
HumidiFi,hEurHoATGpEDzUgxpyAF6moJn1EMgrHCn7UXikXHW9r,1,0.0,0.0
HumidiFi,han5oo9sy98473nuWU7PwkdgpJVFvQEQ14S5CCdbeYQ,1,2.56,2.304
HumidiFi,j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,1,0.09,0.081
HumidiFi,jMjhRzuVvkeKxDQDoLJJgcgc3brmBRPzizgJxZANAUU,1,0.2,0.18
HumidiFi,jaBh4W2CMb7W4iWxJq1XCsN1vnswVDwYzwohRJB5JFg,1,0.0,0.0
HumidiFi,k1bWgJv1fdVMCqgDM2jkEfhEzKW7XgGpj8vGGKjgSnJ,1,0.37,0.333
HumidiFi,k2btrGEvdgv7UmgVbD7Phci9EGWCo9QPU6T7yga9xs9,1,0.07,0.063
HumidiFi,k3bS5WfZ5P2NTgkVSwdbVrveYc25iXiEHYfZfVruBGq,1,1.18,1.062
HumidiFi,kyCmRHE3UA8sYZr3uVHxA5j125VgtS9WStqx4M58E8y,1,0.0,0.0
HumidiFi,mo6XHzgAVLFiBS9EiU62E4wHK8ETUczzUv282CUVJhm,1,0.0,0.0
HumidiFi,moat5sFf2DwfL53x8WP8vZCMf5jP6W9k37G9Ex32nXH,1,0.01,0.009
HumidiFi,o721S2ZPSjJTEC9B5HgXdqZFPVq1avjKzRfZpTKjV9g,1,0.28,0.252
HumidiFi,oj2pnzVPcUNU2ivFHAXqAd4BbxUZTsSKPprqVpxyCuW,1,0.0,0.0
HumidiFi,qyGG94RchjPaP6LFdxD12PrLi7SF5UPadMXbKmUAtVV,1,0.0,0.0
HumidiFi,rvj7Dc3xGh1eVFw9UTRpkxks9cdYyJd4MQk4Bk9zA9b,1,0.08,0.072
HumidiFi,shpB74qW5ir7y5fvZTbLkTBPFpvDgqmYEtyXszXsAvp,1,0.0,0.0
HumidiFi,theo9SfM3dKgKFbq4kFVmEXwSQ1pdr61wDqEWXKJpYs,1,1.34,1.206
HumidiFi,uyomzZeKYcfYFxm7Qy2SFmLonrLVPMjPH6PMj1gNDnQ,1,0.0,0.0
HumidiFi,vDxjmcP3SYqE6qYUUA4iuEep2y42PXYzh9mj2yCHCqC,1,0.0,0.0
HumidiFi,xUwUxxg5eLEVfowp1ki2we8JWJjukkriVLY39c55nqa,1,0.1,0.09
HumidiFi,y23RmrqysEDtAL2MaN81vSoTQu7kCGLE2sCz9XaZBup,1,0.25,0.225
HumidiFi,yUwUyoufLrCmjcgURefVzvAfpcaZ2so6be4uDziT9aH,1,0.11,0.099
HumidiFi,zVmmJLuhCpPaWn6o92SpWGtWFjYKcG3Htacq5CNRbuH,1,0.0,0.0
ObricV2,5Y8qP9AavHyG69gTMbJP6v3Cj85VnDimdE1GZtfdV1WL,1,0.04,0.036
ObricV2,7LFYBv2FQDY6aw5hL5SBCW2PiHG8TmENxBnfUnCksRbs,1,0.0,0.0
ObricV2,99WHBf1vR8XQtMsMKFU3JMh6ZihZSVSGDjVtyABbAM9J,1,0.0,0.0
ObricV2,9XUWb3unwaGczFkEJAZiQd2xaZmm6NK68G775JEn2kaZ,1,0.0,0.0
ObricV2,A3vFkGBrj4MRugemEXWdSFztWgBXi9eQPtD3V28Va7WH,1,0.05,0.045
ObricV2,ATQs6A92eUzdxTBsQhRJxxJDpgYDTGvLnU4e5mMEfY3k,1,0.03,0.027
ObricV2,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,1,0.0,0.0
ObricV2,FbgR9632h4rvPciZzCHRGNrEaQM9bC2cGgAikJ8HUfS1,1,0.0,0.0
ObricV2,GBU3X8mgT7dVQ1XxEQxdUMuEJDzTL88bCZgDB8qQvq34,1,0.0,0.0
ObricV2,J8hVkBNKobntWqLspa3yhXEkvb8vZ9S9NiHgirN9yvV3,1,0.0,0.0
ObricV2,TAPNDP5dFr9Vp47DFuddRxNVYmjUqgh8boiUrWFgMqi,1,0.0,0.0
ObricV2,YubQzu18FDqJRyNfG8JqHmsdbxhnoQqcKUHBdUkN6tP,1,0.0,0.0
ObricV2,o721S2ZPSjJTEC9B5HgXdqZFPVq1avjKzRfZpTKjV9g,1,0.0,0.0
SolFi,2n78p72RVYbyAiPtzZCNBYjMsEXKRiqfd5zArK8r2tgG,1,0.0,0.0
SolFi,888SGnyhGzqQuuWDVL48tn7xJsAEV259mK9V4YEcUn6f,1,0.0,0.0
SolFi,8oKVwqA5S2B7g2Li6yqZ4KKghpER8G1vj3bbeg8dFkSw,1,0.0,0.0
SolFi,AE861PyrYJXm2TuxiMc8Ecwo4YYgAHfcYum3GWpSRFe3,1,0.0,0.0
SolFi,CatyeC3LgBxub7HcpW2n7cZZZ66CUKdcZ8DzHucHrSiP,1,0.0,0.0
SolFi,GraZ9wjJVEGMQsyz3BwkkRdkJFmDrZw6Bnj3yzciwFEC,1,0.0,0.0
SolFiV2,1989zAmZBwkwR6g8S3H8gkDhHRm3P11gpurN7faJqDu,1,0.04,0.036
SolFiV2,1aTFUD4BJL3CXAK5NSgDJVR99nVpQrK1BqD5SGSix23,1,0.04,0.036
SolFiV2,2AA2qSabLeeC4RvLRsC9oywV8w8XdWUGAzKL5DqPqMuX,1,0.004,0.003
SolFiV2,2EZWAWuv9e4pgcxPZRMmEffDH8q45S573gu5pDRp72HT,1,0.02,0.018
SolFiV2,2EZdYSXrs8yjwTiMntXYvEL4cTLHYdagyNJAnvMKiEJV,1,0.0,0.0
SolFiV2,2F84N2vvtZi6z798gJTSgT5c7fBALnZzLZ9oZVcHUibU,1,0.0,0.0
SolFiV2,2QfBNK2WDwSLoUQRb1zAnp3KM12N9hQ8q6ApwUMnWW2T,1,0.01,0.009
SolFiV2,2b4NhGTayvycDf7VvZGd6xpSjs3f7iiRZQSyjs71yJ23,1,0.02,0.018
SolFiV2,2c92HF2CAMfJrsXSmRB1HgpAvbSYuKoQqsXwUBJryQCR,1,0.0,0.0
SolFiV2,2dRR9CaNrEsHm3UqZacEf8AoDuDx4NGQyMhGxG71NzkN,1,0.02,0.018
SolFiV2,2n78p72RVYbyAiPtzZCNBYjMsEXKRiqfd5zArK8r2tgG,1,0.02,0.018
SolFiV2,2npqrs8E9iWPGjRhWp7BsD9nG62xnBm9Av4rWgqF3ZPK,1,0.02,0.018
SolFiV2,2snHHreXbpJ7UwZxPe37gnUNf7Wx7wv6UKDSR2JckKuS,1,0.02,0.018
SolFiV2,2svZLkuBny8diCa9kApRsHEgtPPtDo7aKasLUyPqUrDd,1,0.01,0.009
SolFiV2,3333JG5dZ1nRDyKwCmrC3HwoevuaFP5L7p3AAjfagggg,1,0.0,0.0
SolFiV2,3NC8bmzCeEK2NBw1G5W6EmR66DNRW3gR22CGMt9EmxrU,1,0.07,0.063
SolFiV2,3ccqanQ7s9T7usEaPh6DcESrjW3MphhwEtDHKNmSxR23,1,0.03,0.027
SolFiV2,3hPFdVwVjRK33VySYhxJ8zHHaXiaD7iDe6BYTaCmzzyR,1,0.01,0.009
SolFiV2,3xb1APhYyenJhoq6Kpjetps9rsmS8kJAGhXVBHaDyWmL,1,0.05,0.045
SolFiV2,4bEkAnJJSXue5REguwVF4TmdWxJ1aLqECMAZ3VPErPh7,1,0.004,0.003
SolFiV2,4dC1XCS2R2rqm1TXgq2K2QX4T5eCSYTW5QSu4TJAYh23,1,0.02,0.018
SolFiV2,4i3kFLZuutG5fvjg5wvq15n4NPpj12wXCRMyP7TcZbNj,1,0.36,0.324
SolFiV2,4n1R9MTuL8QDJqHMSpao4s6dfyWE3pA9yKxDzAPt3S1t,1,0.0,0.0
SolFiV2,4swoALYuvetDK6N3ak1Knc1bMLbm7nzkxCW1nqjPWGRV,1,0.09,0.081
SolFiV2,5NmFV1yZMb3SiAGCFjaWZh7Ss4y7FNXCqURdzzDKH9bp,1,0.0,0.0
SolFiV2,5cU5rbxAcpaGoPyms9jKoXQX5EiZzD3DNmwzbC3qE8Sd,1,0.01,0.009
SolFiV2,5d8tDay1ZDV4XVUBtTvFvQiLxDe8dz2ZCdsrkmTDcbm5,1,0.0,0.0
SolFiV2,5ePvEZx19BZxVvF3nu6gQacoBA9mEFV82eGnRNrnhK23,1,0.02,0.018
SolFiV2,5tkPL9BaSmj3W4YLDCocL41RPeLsw7CAEkWW7ivqF5v1,1,0.0,0.0
SolFiV2,5wMHFyCgRrggsKWrvS2zHDHi7V6xfwfSAsZG95LwXYUQ,1,0.0,0.0
SolFiV2,5y5jCvdD6uTPjWbQtLj8ABQ56jCor2SxURidAqGSyviw,1,0.01,0.009
SolFiV2,61yfAVS257Jgx7oMhUG5uZVZMbcnfuZM3JG3BYgdyfT4,1,0.0,0.0
SolFiV2,6FPgDPwgAY4WskguMZ5t4R8ujCtrCJghRELwBXxyLYCC,1,0.0,0.0
SolFiV2,6TKv3J4ydHU2DWAgbC4BeNjFVrWFv67jaTgKwNoVe9At,1,0.0,0.0
SolFiV2,6d51A3mAaRHMZx2Zyf29SKmudjxHnyQmFc7LwpjoZMSc,1,0.01,0.009
SolFiV2,6gRnEaxAPr1hjtwCzrmSAztA4xbHCVNWJSRXh74sXFKJ,1,0.4,0.36
SolFiV2,6nTMtwShZeWEuVmi9Q6aPhATvqgaZ6ptATRXENjnUufZ,1,0.01,0.009
SolFiV2,6qdGJMxurSM3ydmvaCRpBsFQTZvi4EJyfsndz1kDFnET,1,0.0,0.0
SolFiV2,71wKmu7jUhSgbo1HGiuA3ShfgAHAJfqZxjMW7HJexyVR,1,0.01,0.009
SolFiV2,7JJ4RrYC4wBb2ZangbVW4XbQenhEbkdoo7vhoWoShYjp,1,0.39,0.351
SolFiV2,7JQeyNK55fkUPUmEotupBFpiBGpgEQYLe8Ht1VdSfxcP,1,0.0,0.0
SolFiV2,7QEGRUVApTMF12uRVNTNLKQNJPpXQxfHwi4C3aVdbpP2,1,0.004,0.003
SolFiV2,7ahgyha3yVZ7CYqEPHKQ1AipY2sUiMBVEfoSwRQhSdQE,1,0.0,0.0
SolFiV2,7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,1,0.0,0.0
SolFiV2,7gEQ6syDZmyPE4JdfJm4qatawnDqvqdh6i8jJjCXio6h,1,0.0,0.0
SolFiV2,7tave1SeCEwNm2PrCjWN2ahHQVDjwia3GDwyF81pmWNK,1,0.0,0.0
SolFiV2,87RTJp72KEMBQumH39rCw1VPb5JvfBRjPWD8wrrfRSkt,1,0.0,0.0
SolFiV2,88S3zQ4RhahQJSMrusV3sxhZXJewo4oQ3ErNTXaN9VgR,1,0.01,0.009
SolFiV2,8LCN5qTN6rzzuxhEYe4BVPVtktzkzptCSMY6PKdoG3wP,1,0.0,0.0
SolFiV2,8UkwbYfASkU1gRmdBD7iXcNCB1yqYvGEEy4GGYEGmHAA,1,0.0,0.0
SolFiV2,8gzcxch799t9an1P8DNXxjzL2V6Yche5TY5prjf1jL9H,1,0.03,0.027
SolFiV2,8oKVwqA5S2B7g2Li6yqZ4KKghpER8G1vj3bbeg8dFkSw,1,0.28,0.252
SolFiV2,8psNvWTrdNTiVRNzAgsou9kETXNJm2SXZyaKuJraVRtf,1,0.01,0.009
SolFiV2,8vH4HCQ7zTC4njp8v9KTHB8F3Ha1BBmBe6t9vhuUjSiK,1,0.0,0.0
SolFiV2,8zrxRCK1HjFNGhsvc7NJXfj2ybPxR3p25FhwFmEeyrAe,1,0.0,0.0
SolFiV2,92eSno2a7EqaBrj11tqxwaVTyZcwxhRNKCQsznLzDm25,1,0.09,0.081
SolFiV2,93iMN8t9wm1LzdF6NagndTkibuRRo2ud9E8NkijBQJTy,1,0.0,0.0
SolFiV2,9ALtCwp8AyhEFd4yQEqKAgL9tpkekpsm46bChZcRMibu,1,0.04,0.036
SolFiV2,9TXFVx8N9dPneS3ETRt8KWtUXLRUsz6j6JM3bEXqkR3Z,1,0.01,0.009
SolFiV2,9XLcx4qeRMef4S1uMTsyv5Uv8SAXpo8aE9d97NDxYRvL,1,0.0,0.0
SolFiV2,9XUWb3unwaGczFkEJAZiQd2xaZmm6NK68G775JEn2kaZ,1,0.02,0.018
SolFiV2,9m5oyKCbccxTGphZkdymU5MEpWZfhrm3YVmCJmni9Kfy,1,0.02,0.018
SolFiV2,9osj5ksZcrYVeft5pjN1KUNpuM9xiZpjLPxtiMHG4AT5,1,0.01,0.009
SolFiV2,9qaQvCp1zGyM7g2A9d8HbAKqbEHJG7PcJ4RaPUsxeS6j,1,0.0,0.0
SolFiV2,9yMoj897X921i4DKXC6cCJhyRefceN9EGVweGqhPJkvx,1,0.0,0.0
SolFiV2,A3SBUE2ERJkhRyUGRzoptZJtETqjWPViJimfnefCN8RZ,1,0.01,0.009
SolFiV2,A3vFkGBrj4MRugemEXWdSFztWgBXi9eQPtD3V28Va7WH,1,0.01,0.009
SolFiV2,A8A9GoxfmcjY2QAQ8tYS98SqDBF6hUFDmxAKBsLw29sL,1,0.07,0.063
SolFiV2,AE861PyrYJXm2TuxiMc8Ecwo4YYgAHfcYum3GWpSRFe3,1,0.13,0.117
SolFiV2,AE862TWQFAU6SCu7X5asMEB4ZQwvWZesnc8dVxhkqhL1,1,0.0,0.0
SolFiV2,AEB9dXBoxkrapNd59Kg29JefMMf3M1WLcNA12XjKSf4R,1,0.04,0.036
SolFiV2,AECTMxLqHaSL8QznVZSWp3ozuKjzKfRPTy65ZP2jdvvr,1,0.01,0.009
SolFiV2,AG2UQKHngd3p6pTLJjS5Bk1eRVAEJAvNA89f6VmJrQUk,1,0.04,0.036
SolFiV2,AJ9EgniNZbJ1eK2rLZErgvLNpiNN67pZoVhiLkwEe2DF,1,0.0,0.0
SolFiV2,ARBx92tyV8htTbEWCRH22tgje5vUeCkZm9p4y6TjJCjN,1,0.01,0.009
SolFiV2,ARNWybnQBm5DbhfkhBQpy9hgXmbw89HMtXWjQ16wWVey,1,0.0,0.0
SolFiV2,ARSxvgHKy5Q81gZPmgdxNGi4ZrGdW5CR7bYaNP2uh8wg,1,0.0,0.0
SolFiV2,ATQs6A92eUzdxTBsQhRJxxJDpgYDTGvLnU4e5mMEfY3k,1,0.08,0.072
SolFiV2,AVsBvTv1LPnZn8qkJRzLqRtTU9eHzdp2FueRZWtTNmag,1,0.01,0.009
SolFiV2,AWXvu4HE8E2wfHsoWZypMjcCGHVdqi1rn1QNpPZANNje,1,0.0,0.0
SolFiV2,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,1,0.05,0.045
SolFiV2,AiH2ff9tN2VKwUXVXJawEmAxWkBTZoPPcZGwHUmihjY8,1,0.03,0.027
SolFiV2,AjphdwsLAXGfN9iEHbryDxsgXmtojCDqzxKRBiV3F45,1,0.0,0.0
SolFiV2,An1RKaJEH9yV5fxz5TZea5V1Cz4ebcA8JjTeo1sc4zLU,1,0.01,0.009
SolFiV2,BAZnjPSSa9Dpusac2XUHVfKsnQqAVb947rDQTBjXfZQS,1,0.0,0.0
SolFiV2,BCE9ic3dPTAfX1Y7ccLc8ms2UrHV864RGUZjEL9JubJh,1,0.01,0.009
SolFiV2,BP3VBnN9S5aerMRRTqXXBSRWMje3eDbeNEtFVzoMr1rw,1,0.0,0.0
SolFiV2,BX4BV9UbfDvDorvxPcoj38GBn5sU9Yui8n94p8PiH2t2,1,0.0,0.0
SolFiV2,BmbwYxVhrCRo2U1CDqjWSWHAiYDM1uwfi4dHzsY9Yr4B,1,0.1,0.09
SolFiV2,Bzg3VcA7mdk2mAYirbYudEeYphC5KJkNiEAFfnkJ5CUo,1,0.0,0.0
SolFiV2,C2bK8HFrL71aLnpyExVoJmqjDPA9tbLMXcBNAkRQnLfQ,1,0.05,0.045
SolFiV2,C9u2k7T22tbM7C53wMWZHKqVJ85eiBdrvjCu6gLvMAhe,1,0.07,0.063
SolFiV2,CJMukYU19iY48dCoAHEGKYEUxS1WPbybsRxaJNYWTkPb,1,0.0,0.0
SolFiV2,CM8PB1jB4fbUCGRxRRCyVuF9cn3MHA78zsuEeTVg6RqF,1,0.01,0.009
SolFiV2,CUnovtRHzkLDXhRuJm3a9FjhdVdyY1KcySRPdiomiQDD,1,0.0,0.0
SolFiV2,CatyeC3LgBxub7HcpW2n7cZZZ66CUKdcZ8DzHucHrSiP,1,0.08,0.072
SolFiV2,CcUrRBMqrCuMPVfd6sVTBJhyhBA1dE7qDoJkSy95bbcw,1,0.01,0.009
SolFiV2,CoZAJ2qTTJMJzH9rJAp78Fcm5AoxzL1ThCwsZi5QQQpG,1,0.0,0.0
SolFiV2,Cr6vUmtz58dtsyDJX2GKbifgYf7zvwgPt9HyJvwMRLL8,1,0.05,0.045
SolFiV2,CrhGJknir1ico1Sg6GeJLRQtq7TSArRmQ3TGAm5PEETc,1,0.05,0.045
SolFiV2,Cs1Ko5ZwzkRBZUCjkjQSCLEvtt6oCLcZjk7QTstMC8WU,1,0.01,0.009
SolFiV2,CwhHRY1Dys5supiVSru4aSCFaqHbtxb3Xvxm4w6g34DR,1,0.02,0.018
SolFiV2,CzdkKydFfezQVtJoDPjbDfSoZeb7bephTnCNarhyziTL,1,0.0,0.0
SolFiV2,D85dYKcsDjBT57vwLmbiKvSyrmRdm7PuGVDhVVJQYyMT,1,0.0,0.0
SolFiV2,DNeVNvNMdP29KGWqdv3umqFAH9QVg5aw1RLNaKNy1Gow,1,0.0,0.0
SolFiV2,DTUtNL5zGw4uf9yJPf4DGiDQsx5QFb1qU8dUD9JtMhMW,1,0.0,0.0
SolFiV2,DUvvMdjQoZxRcJJmfs1F9VLgyqiW1HC8cfximJmTCA9Y,1,0.0,0.0
SolFiV2,DZkzXJsFoudzRPxHPSJNASJdSbuPR1vym6u2CntM1P6t,1,0.0,0.0
SolFiV2,DiyWA1wqMriiJ4S875UewicLvNyW9EtxWa3CkXXm2gbh,1,0.0,0.0
SolFiV2,DkV8QZdg5GH7Bb5NteLJVYCF2mwBSCFt7AcTnmVvTfeW,1,0.01,0.009
SolFiV2,Dog1YVcGCdTYNpRpwUdod7zAGjztVL1ZeHAVYaYD1h5Q,1,0.0,0.0
SolFiV2,DyMp5zdyfmLx4RZc3jWc9zrc37qBdmwkT9Pe9AphRnss,1,0.0,0.0
SolFiV2,E2MPTDnFPNiCRmbJGKYSYew48NWRGVNfHjoiibFP5VL2,1,2.02,1.818
SolFiV2,E5UBNwkEH98qzVsxa5GsL29WzyxGmj5fYKRt4wRvXyYp,1,0.02,0.018
SolFiV2,EJdrWPg32qHnmc3cwgGRfTrvWpQkDH2vHNGsane6WFGd,1,0.09,0.081
SolFiV2,EQvk37i7dCkXCaCsodruGSJ8H9xJe7jru5T8UianJ4Wa,1,0.0,0.0
SolFiV2,ERNoFwQPGZwy4SnDU3FhFCra7HWWTpymAW3p52FpWme8,1,0.0,0.0
SolFiV2,EXYq2HaS5nTarjzNHVYfcHbAbbLDJTPYkn1Jb5Q6bGz4,1,0.03,0.027
SolFiV2,EZ391q226g7enGWtDbpirhVmHLyP2NgW81AAo5VeZtA3,1,0.0,0.0
SolFiV2,EtqkTUr7aLnaNcuAVW42cEu32JtG5xWABHauQ78LhRbS,1,0.0,0.0
SolFiV2,F2ABsg5J6Jp8wtJVd4bUDAPUigKyf9VzNcRyABUAWXZV,1,0.01,0.009
SolFiV2,F7p3dFrjRTbtRp8FRF6qHLomXbKRBzpvBLjtQcfcgmNe,1,0.04,0.036
SolFiV2,FATEorZGqsxg11TmJVRdX5WZ12bQpdS2Va9L7iHWzcHr,1,0.0,0.0
SolFiV2,FAzY5522HMCBk8hAwwPmDebLJphMETRwiQq2rXC2dtQw,1,0.41,0.369
SolFiV2,FbgR9632h4rvPciZzCHRGNrEaQM9bC2cGgAikJ8HUfS1,1,0.7,0.63
SolFiV2,FfP6zUhqCcJBXdKXmXsmPbGVNERrn9Cedp9B9tc1UYTS,1,0.0,0.0
SolFiV2,FzZ77TM8Ekcb6gyWPmcT9upWkAZKZc5xrYfuFu7pifPn,1,0.0,0.0
