amm_trade,attacker_signer,back_running,fat_sandwich,front_running,sandwich,validator,sandwich_complete,cost_sol,profit_sol,net_profit_sol,confidence,classification
TesseraV,J1CMrMaFHJmG97R7xJYrJxRA3MNt7VyHe8CAEUnsQzre,0,19,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,9,0.009,0.09,0.0809999999999999,high,FAT_SANDWICH
TesseraV,J8hVkBNKobntWqLspa3yhXEkvb8vZ9S9NiHgirN9yvV3,0,117,0,5,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,60,0.06,0.6,0.54,high,FAT_SANDWICH
TesseraV,JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,0,4,0,0,G3a3iYZKNLbivothF3twqcaTCEvoPb9uJ2bFc9DNKkBQ,2,0.002,0.02,0.018,high,FAT_SANDWICH
TesseraV,NcLasxSu3sq921FhBniNniiQVzjSVcQk56nB26WTqG7,0,2,0,0,shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,1,0.001,0.01,0.009,high,FAT_SANDWICH
TesseraV,SHARKRdGLNYRZrhotqvZi3XAtT62CRGCFxmg5LJgSHC,0,10,0,0,Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex,5,0.005,0.05,0.045,high,FAT_SANDWICH
TesseraV,TAPNDP5dFr9Vp47DFuddRxNVYmjUqgh8boiUrWFgMqi,0,19,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,9,0.009,0.09,0.0809999999999999,high,FAT_SANDWICH
TesseraV,V9MELpz59x9WfUG79KCWeMGL1YV2dAVpmKYAWmNUL3R,0,7,0,0,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,3,0.003,0.03,0.027,high,FAT_SANDWICH
TesseraV,XndwnW9XivrgwhuccqVY73FBfCtMfN5F8XB61bFJk5s,0,6,0,0,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,3,0.003,0.03,0.027,high,FAT_SANDWICH
TesseraV,YubQzu18FDqJRyNfG8JqHmsdbxhnoQqcKUHBdUkN6tP,0,79,0,0,G3a3iYZKNLbivothF3twqcaTCEvoPb9uJ2bFc9DNKkBQ,39,0.039,0.39,0.351,high,FAT_SANDWICH
TesseraV,YubVwWeg1vHFr17Q7HQQETcke7sFvMabqU8wbv8NXQW,0,18,0,0,XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr,9,0.009,0.09,0.0809999999999999,high,FAT_SANDWICH
TesseraV,YubozzSnKomEnH3pkmYsdatUUwUTcm7s4mHJVmefEWj,0,11,0,0,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,5,0.005,0.05,0.045,high,FAT_SANDWICH
TesseraV,datouWbnKthiYdWN3K2kypTs5YoykXSekSQVmDPoeo6,0,40,0,1,Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex,20,0.02,0.2,0.18,high,FAT_SANDWICH
TesseraV,enzog436vHy38bMhNR9XDENrvhxPK7y8wBQri852rhG,0,6,0,0,FZ4MT1HYJHd9GK8D5mJ9f3r7irLaDL5NxBNLjGqrLqs9,3,0.003,0.03,0.027,high,FAT_SANDWICH
TesseraV,foxMFk9faHggM4HWQWETCPSDvMbWx8LSv4c9CrkmBx6,0,2,0,0,PRGNnb8DxVcP2WjSHfVRGgc8SkA5u6dbMwoTVV1BGKN,1,0.001,0.01,0.009,medium,FAT_SANDWICH
TesseraV,gasTzr94Pmp4Gf8vknQnqxeYxdgwFjbgdJa4msYRpnB,0,4,0,0,DZVySotZvrvJyVAcgjFtUDm93zoCaq9wBruMAUz83CWW,2,0.002,0.02,0.018,high,FAT_SANDWICH
TesseraV,ggEzRKFZz4V7wU6mizcUrMqHNB5ptQsLT7sxRkyoe4e,0,2,0,0,shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,1,0.001,0.01,0.009,high,FAT_SANDWICH
TesseraV,han5oo9sy98473nuWU7PwkdgpJVFvQEQ14S5CCdbeYQ,0,3,0,0,ciTyjzN9iyobidMycjyqRRM7vXAHXkFzH3m8vEr6cQj,1,0.001,0.01,0.009,medium,FAT_SANDWICH
TesseraV,j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,0,2,0,0,U82KEYMnuCiZSQbvuCJTZ652HX9NQ63uNSnxyucshrk,1,0.001,0.01,0.009,medium,FAT_SANDWICH
TesseraV,jMjhRzuVvkeKxDQDoLJJgcgc3brmBRPzizgJxZANAUU,0,4,0,0,CoG8d9Fp2TFJRkAmrPMiPsGhQWHzdTTVoegEp9svRgmJ,2,0.002,0.02,0.018,high,FAT_SANDWICH
TesseraV,k2btrGEvdgv7UmgVbD7Phci9EGWCo9QPU6T7yga9xs9,0,35,0,0,PRGNnb8DxVcP2WjSHfVRGgc8SkA5u6dbMwoTVV1BGKN,17,0.017,0.17,0.153,high,FAT_SANDWICH
TesseraV,k3bS5WfZ5P2NTgkVSwdbVrveYc25iXiEHYfZfVruBGq,0,348,0,9,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,178,0.178,1.78,1.602,high,FAT_SANDWICH
TesseraV,o721S2ZPSjJTEC9B5HgXdqZFPVq1avjKzRfZpTKjV9g,0,5,0,0,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,2,0.002,0.02,0.018,medium,FAT_SANDWICH
TesseraV,rvj7Dc3xGh1eVFw9UTRpkxks9cdYyJd4MQk4Bk9zA9b,0,6,0,0,ByszyWdqC3rVMWy8f6jwK5cmwkpwYdwsr7UL58xS5vnm,3,0.003,0.03,0.027,high,FAT_SANDWICH
TesseraV,theo9SfM3dKgKFbq4kFVmEXwSQ1pdr61wDqEWXKJpYs,0,3,0,0,GSTampk6BJRKSDkzhaMM49R7qRx98MTPYYWvKbp83XKc,1,0.001,0.01,0.009,medium,FAT_SANDWICH
TesseraV,y23RmrqysEDtAL2MaN81vSoTQu7kCGLE2sCz9XaZBup,0,3,0,0,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,1,0.001,0.01,0.009,high,FAT_SANDWICH
ZeroFi,1989zAmZBwkwR6g8S3H8gkDhHRm3P11gpurN7faJqDu,0,32,0,2,shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,17,0.017,0.17,0.153,high,FAT_SANDWICH
ZeroFi,2EZWAWuv9e4pgcxPZRMmEffDH8q45S573gu5pDRp72HT,0,3,0,0,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,1,0.001,0.01,0.009,high,FAT_SANDWICH
ZeroFi,31LFN462sPvJ8R8Sy1gnhiwc2k68QEzHsoBWqgrf3UGs,0,2,0,0,revtecFsGSRCdF29atQvchSXrjwBesA9vSisD4fyH5K,1,0.001,0.01,0.009,medium,FAT_SANDWICH
ZeroFi,3ccqanQ7s9T7usEaPh6DcESrjW3MphhwEtDHKNmSxR23,0,2,0,0,5ZqveVffQPiUbkjBg4KD9kib1MKHLqiFno4ke9jSq9qk,1,0.001,0.01,0.009,high,FAT_SANDWICH
ZeroFi,3xb1APhYyenJhoq6Kpjetps9rsmS8kJAGhXVBHaDyWmL,0,2,0,0,ACvL73V4GNnxPVfZ7K89jCrYurLyzpEuE9qirjvh2Xmi,1,0.001,0.01,0.009,high,FAT_SANDWICH
ZeroFi,4i3kFLZuutG5fvjg5wvq15n4NPpj12wXCRMyP7TcZbNj,0,20,0,1,76rcGHdPvgs8G1XrzCXUTWtwgT59AFDvpB4VbTS2TBBJ,10,0.01,0.1,0.09,high,FAT_SANDWICH
ZeroFi,4swoALYuvetDK6N3ak1Knc1bMLbm7nzkxCW1nqjPWGRV,0,2,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,1,0.001,0.01,0.009,medium,FAT_SANDWICH
ZeroFi,5tkPL9BaSmj3W4YLDCocL41RPeLsw7CAEkWW7ivqF5v1,0,6,0,0,7CR3Jq4ny2tsr3DX3DvyjoU8TYs776MGkU6nLMWjAqCT,3,0.003,0.03,0.027,high,FAT_SANDWICH
ZeroFi,6FPgDPwgAY4WskguMZ5t4R8ujCtrCJghRELwBXxyLYCC,0,23,0,0,GkFT5nmcFVmJiLwuE98PjdF3LReMeq4WbejFHfwrnsgw,11,0.011,0.11,0.099,high,FAT_SANDWICH
ZeroFi,6gRnEaxAPr1hjtwCzrmSAztA4xbHCVNWJSRXh74sXFKJ,0,28,0,0,BkoS26vBuaXnSowACdChi4WKid8UwmuPNhEJWa8KsLHd,14,0.014,0.14,0.126,high,FAT_SANDWICH
ZeroFi,71wKmu7jUhSgbo1HGiuA3ShfgAHAJfqZxjMW7HJexyVR,0,3,0,0,BXAxLMMMUNYfC1z166VjWHR3WjTmqzLxB837o5ghmRtH,1,0.001,0.01,0.009,medium,FAT_SANDWICH
ZeroFi,7JJ4RrYC4wBb2ZangbVW4XbQenhEbkdoo7vhoWoShYjp,0,26,0,0,2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,13,0.013,0.13,0.117,high,FAT_SANDWICH
ZeroFi,8gzcxch799t9an1P8DNXxjzL2V6Yche5TY5prjf1jL9H,0,22,0,0,2uxEHizFmmnLekKG2LZJwxNabhpymEYfdVCpgDxjt87m,11,0.011,0.11,0.099,high,FAT_SANDWICH
ZeroFi,8oKVwqA5S2B7g2Li6yqZ4KKghpER8G1vj3bbeg8dFkSw,0,39,0,1,DrifTrN923QaouP89UxkQzFGbumKPCnfkNYQRwmZxatz,19,0.019,0.19,0.171,high,FAT_SANDWICH
ZeroFi,92eSno2a7EqaBrj11tqxwaVTyZcwxhRNKCQsznLzDm25,0,14,0,0,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,7,0.007,0.07,0.063,high,FAT_SANDWICH
ZeroFi,9osj5ksZcrYVeft5pjN1KUNpuM9xiZpjLPxtiMHG4AT5,0,6,0,0,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,3,0.003,0.03,0.027,high,FAT_SANDWICH
ZeroFi,A3vFkGBrj4MRugemEXWdSFztWgBXi9eQPtD3V28Va7WH,0,2,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,1,0.001,0.01,0.009,medium,FAT_SANDWICH
ZeroFi,A8A9GoxfmcjY2QAQ8tYS98SqDBF6hUFDmxAKBsLw29sL,0,4,0,0,DrifTrN923QaouP89UxkQzFGbumKPCnfkNYQRwmZxatz,2,0.002,0.02,0.018,high,FAT_SANDWICH
ZeroFi,AE861PyrYJXm2TuxiMc8Ecwo4YYgAHfcYum3GWpSRFe3,0,43,0,3,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,22,0.022,0.22,0.198,high,FAT_SANDWICH
ZeroFi,ATQs6A92eUzdxTBsQhRJxxJDpgYDTGvLnU4e5mMEfY3k,0,3,0,0,CwyVpfmfSiMeCexi3JgUNvaiDfYN14cLDjzT99zcBuD2,1,0.001,0.01,0.009,high,FAT_SANDWICH
ZeroFi,AVsBvTv1LPnZn8qkJRzLqRtTU9eHzdp2FueRZWtTNmag,0,2,0,0,FUNDTXgtnkfuhK6G6JUi5CzxPWeZNF9n96vFuBNGFy1v,1,0.001,0.01,0.009,high,FAT_SANDWICH
ZeroFi,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,0,4,0,1,H8fHToVcZPi5bupGZohGPX2SWs8NHzgFKQ31wi5n6oux,2,0.002,0.02,0.018,high,FAT_SANDWICH
ZeroFi,BWaQQwcdUVwZzEsiTRrzJ48F6woAB6rkBNzvBqMtC5cG,0,3,0,0,5ZqveVffQPiUbkjBg4KD9kib1MKHLqiFno4ke9jSq9qk,1,0.001,0.01,0.009,high,FAT_SANDWICH
ZeroFi,C2bK8HFrL71aLnpyExVoJmqjDPA9tbLMXcBNAkRQnLfQ,0,4,0,0,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,2,0.002,0.02,0.018,medium,FAT_SANDWICH
ZeroFi,CatyeC3LgBxub7HcpW2n7cZZZ66CUKdcZ8DzHucHrSiP,0,11,0,0,GSTampk6BJRKSDkzhaMM49R7qRx98MTPYYWvKbp83XKc,5,0.005,0.05,0.045,high,FAT_SANDWICH
ZeroFi,CodeP7hrXAAThQyogRLwdKLJ5iTjDfM4nBrYN2QQVzd,0,4,0,0,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,2,0.002,0.02,0.018,high,FAT_SANDWICH
ZeroFi,Cr6vUmtz58dtsyDJX2GKbifgYf7zvwgPt9HyJvwMRLL8,0,12,0,1,4QNekaDqrLmUENqkVhGCJrgHziPxkX9kridbKwunx9su,6,0.006,0.06,0.054,high,FAT_SANDWICH
ZeroFi,CrhGJknir1ico1Sg6GeJLRQtq7TSArRmQ3TGAm5PEETc,0,12,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,6,0.006,0.06,0.054,high,FAT_SANDWICH
ZeroFi,DUvvMdjQoZxRcJJmfs1F9VLgyqiW1HC8cfximJmTCA9Y,0,3,0,1,HpcB5Qg8Y9E73dUkot5e8HkgAJbExsYeUzniY4bCuKac,1,0.001,0.01,0.009,medium,FAT_SANDWICH
ZeroFi,E2MPTDnFPNiCRmbJGKYSYew48NWRGVNfHjoiibFP5VL2,0,62,0,1,BkoS26vBuaXnSowACdChi4WKid8UwmuPNhEJWa8KsLHd,31,0.031,0.31,0.279,high,FAT_SANDWICH
ZeroFi,EJdrWPg32qHnmc3cwgGRfTrvWpQkDH2vHNGsane6WFGd,0,4,0,0,58KprHKFNHgH1Cvo4QwxWkDeJNaSQVteCoAAFUWjtESn,2,0.002,0.02,0.018,high,FAT_SANDWICH
ZeroFi,FATEorZGqsxg11TmJVRdX5WZ12bQpdS2Va9L7iHWzcHr,0,3,0,0,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,1,0.001,0.01,0.009,medium,FAT_SANDWICH
ZeroFi,FAzY5522HMCBk8hAwwPmDebLJphMETRwiQq2rXC2dtQw,0,34,0,5,BkoS26vBuaXnSowACdChi4WKid8UwmuPNhEJWa8KsLHd,19,0.019,0.19,0.171,high,FAT_SANDWICH
ZeroFi,FbgR9632h4rvPciZzCHRGNrEaQM9bC2cGgAikJ8HUfS1,0,11,0,0,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,5,0.005,0.05,0.045,high,FAT_SANDWICH
ZeroFi,GraZ9wjJVEGMQsyz3BwkkRdkJFmDrZw6Bnj3yzciwFEC,0,30,0,0,2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,15,0.015,0.15,0.135,high,FAT_SANDWICH
ZeroFi,J1CMrMaFHJmG97R7xJYrJxRA3MNt7VyHe8CAEUnsQzre,0,25,0,0,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,12,0.012,0.12,0.108,high,FAT_SANDWICH
ZeroFi,J8hVkBNKobntWqLspa3yhXEkvb8vZ9S9NiHgirN9yvV3,0,5,0,1,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,2,0.002,0.02,0.018,high,FAT_SANDWICH
ZeroFi,TAPNDP5dFr9Vp47DFuddRxNVYmjUqgh8boiUrWFgMqi,0,4,0,0,AWcCdYG7Dy6GX45c6QMPbgGwgRZPKcBDT4bXGb3QrVRV,2,0.002,0.02,0.018,high,FAT_SANDWICH
ZeroFi,V9MELpz59x9WfUG79KCWeMGL1YV2dAVpmKYAWmNUL3R,0,23,0,0,shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,11,0.011,0.11,0.099,high,FAT_SANDWICH
ZeroFi,YubQzu18FDqJRyNfG8JqHmsdbxhnoQqcKUHBdUkN6tP,0,20,0,0,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,10,0.01,0.1,0.09,high,FAT_SANDWICH
ZeroFi,YubVwWeg1vHFr17Q7HQQETcke7sFvMabqU8wbv8NXQW,0,13,0,0,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,6,0.006,0.06,0.054,high,FAT_SANDWICH
ZeroFi,YubozzSnKomEnH3pkmYsdatUUwUTcm7s4mHJVmefEWj,0,3,0,0,BSVckjdW2f8kcXPGcrPPtV9kUDBZ8w8PjrrGVnxgEdwq,1,0.001,0.01,0.009,high,FAT_SANDWICH
ZeroFi,foxMFk9faHggM4HWQWETCPSDvMbWx8LSv4c9CrkmBx6,0,3,0,0,5EhGYUyQNrxgUbuYF4vbL2SZDT6RMfhq3yjeyevvULeC,1,0.001,0.01,0.009,high,FAT_SANDWICH
ZeroFi,gasTzr94Pmp4Gf8vknQnqxeYxdgwFjbgdJa4msYRpnB,0,3,0,0,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,1,0.001,0.01,0.009,medium,FAT_SANDWICH
ZeroFi,k3bS5WfZ5P2NTgkVSwdbVrveYc25iXiEHYfZfVruBGq,0,15,0,2,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,8,0.008,0.08,0.072,high,FAT_SANDWICH
ZeroFi,o721S2ZPSjJTEC9B5HgXdqZFPVq1avjKzRfZpTKjV9g,0,28,0,1,2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,14,0.014,0.14,0.126,high,FAT_SANDWICH
ZeroFi,yUwUyoufLrCmjcgURefVzvAfpcaZ2so6be4uDziT9aH,0,2,0,0,GSTampk6BJRKSDkzhaMM49R7qRx98MTPYYWvKbp83XKc,1,0.001,0.01,0.009,high,FAT_SANDWICH
