amm_oracle,validator,transaction_count,mean_latency_us,std_latency_us,pool_trades
BisonFi,EdFUcP2f6j9iBg5BqsgJn3WDr1JieiKCo41hZ5Zrsk6w,15,147963.47,112072.72,15
BisonFi,EdGevanA2MZsDpxDXK6b36FH7RCcTuDZZRcc6MEyE9hy,71,134959.48,108423.52,71
BisonFi,Ee8dX3qtwrDRnxYK6NGQfmMeKT3Qpp2QZHpxiAiw23W9,120,133279.72,105048.67,120
BisonFi,EfPYQ4BUMiKa6736qqrtnCBGkUSRDGSr1WvtyUgWHuyp,200,142028.96,108148.78,200
BisonFi,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,1579,149861.59,107711.74,1579
BisonFi,EtoMApqP2h1vVm9XLTTp5HERNezm5btkqrdAGQ9fZRnp,39,260370.46,47465.93,39
BisonFi,Ettghfhr2kQerqAyGUuifFtBX17QecRe2gwpUZTAbZuw,46,83638.5,108692.53,46
BisonFi,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,1960,229895.05,95374.6,1960
BisonFi,Ex1AxFCipXGfSxgvXPPT3nPQUARddCduHwKR6jHiXAaT,280,150329.09,109734.33,280
BisonFi,ExCHWgfeJyKRzpfryiQn4W6aYaWhbSAEnsoUnBGNqjWD,24,171721.58,109333.25,24
BisonFi,Ey3DkEVbfBxfWmkTsG7Hqj7jshYf5Zx9H8462Zjjkykf,108,154886.1,147440.39,108
BisonFi,EydLxzdWfD434DDxZYXkTcajvK5VKH7p6CofEDCRUkJ4,25,150625.8,104651.77,25
BisonFi,F1REzm2dJW1wfj2yHjCMV3FxVs8TXQG9qoW4MFEz6uYo,9,137363.67,111125.15,9
BisonFi,FACb6bbTDRBHCK999V8ox8jga5JBnt1r3vvzmAYAMv2o,82,139864.13,104868.52,82
BisonFi,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,1034,228137.58,59148.31,1034
BisonFi,FBbqKvwLfKGZrKrfSbPJz4ymQ7zMarhRyZtu1RBkSe89,248,149407.16,112459.2,248
BisonFi,FCWkGAHDWK41ANjiaoPudkCZRkvTecaEkoZQugezUnpr,51,143003.82,110112.92,51
BisonFi,FFevTkywysWf8PJvH4DZkEp4v9ks9HJPJhZWbhhJiYnr,31,152006.32,102925.68,31
BisonFi,FGiEdzde7Fco2WLpNQMat299hUVoykJdaA5hxdmCzHiS,62,151101.92,112499.17,62
BisonFi,FGj2F187dqKfCQLfa4NvRPhiTeXwm8LZDCq4q4z5g6ai,62,318698.74,54987.0,62
BisonFi,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,1112,323001.87,73080.11,1112
BisonFi,FNTPSUuRpDoJx1hwFmB5ncNLLMX42aE83P4hsFYUfNRL,42,155495.36,103527.53,42
BisonFi,FSVdqBzx5D4UsqBLnvmH5dFx2dCm1pTPAbQWJ1PYzTJ2,108,149585.35,106211.21,108
BisonFi,FSyAsxcE7g8pSSEu5nx7Hkz44rMZiYio5Wz8Lszh3Nbi,82,135068.15,108197.12,82
BisonFi,FUNDTXgtnkfuhK6G6JUi5CzxPWeZNF9n96vFuBNGFy1v,145,149228.99,107122.87,145
BisonFi,FWwwP9tNttSy9dJFxwf6ebXWfc6VJXqFNMTccrMiLFTH,406,149007.01,109992.5,406
BisonFi,FZ4MT1HYJHd9GK8D5mJ9f3r7irLaDL5NxBNLjGqrLqs9,786,181411.98,132003.69,786
BisonFi,Fb77sbwgXmtjmkjkaoSckGp5yg3nqdtD8zf1dyxxiCSf,23,145652.39,114217.32,23
BisonFi,FbYX2uN573G5WsgiPdHU6fS5PNUyjdXfGfpZNkYUuT4k,960,143322.27,109624.94,960
BisonFi,Fc6NNdS2j3EmrWbU6Uqt6wsKB5ef72NjaWfNxKYbULGD,1273,150583.91,107648.26,1273
BisonFi,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,3987,232674.39,57052.92,3987
BisonFi,FdH9QEQBxPQfaF2JpcjgdfcMnDb7rjZkCDRCWLRjTQwj,29,220594.52,209484.45,29
BisonFi,FjYEr2UCeFzNfAKiFrbhG34Zv8LxbmfHYAFhAfc7SLQL,168,165018.59,116474.53,168
BisonFi,FoXyHJXdQGK2eHoTjSAzHq4hzxWdJvpGgyzrtPS9eAk,16,184052.88,110218.86,16
BisonFi,FoigPJ6kL6Gth5Er6t9d1Nkh96Skadqw63Ciyjxc1f8H,58,141084.02,110773.7,58
BisonFi,FphFJA451qptiGyCeCN3xvrDi8cApGAnyR5vw2KxxQ1q,42,143275.69,109746.02,42
BisonFi,Frog1Fks1AVN8ywFH3HTFeYojq6LQqoEPzgQFx2Kz5Ch,284,142996.95,106946.01,284
BisonFi,Fudp7uPDYNYQRxoq1Q4JiwJnzyxhVz37bGqRki3PBzS,36,100688.47,112442.03,36
BisonFi,FugJZepeGfh1Ruunhep19JC4F3Hr2FL3oKUMezoK8ajp,140,123623.39,145698.29,140
BisonFi,FwnWx7x99rGwLmipzz8ii15NqcHkKRo2oS1Y7j6LivgZ,60,137523.77,108497.79,60
BisonFi,Fy7RCjDdFLG8wLn7TBKbccaKwYX1FetdSoVDREdUHf5o,26,120863.54,196218.78,26
BisonFi,FyLVPAKkgdAy8Gn9jnFYN5yjC1ubQWRkw2EHt2UnC8uA,9,111109.67,132082.05,9
BisonFi,FyrwfMaomErzqrFUXMjCJ7mA4u81DsiDdrzC3MJD6d4j,81,201403.9,103654.26,81
BisonFi,FzQqaDStQQHs52YKeCnDovwSqvyZBCgs2kJcmvoFZwaS,833,147707.79,108952.38,833
BisonFi,G1bLKfyNm7zsmmYEL9dyxBvMtxpFcwy2s84bHDj2ZFUY,307,175299.76,126979.5,307
BisonFi,G1eAmANVWf6ZeoxG4aMbS1APauyEDHqLxHFytzk5hZqN,27,110123.37,104610.35,27
BisonFi,G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH,555,154641.99,111125.77,555
BisonFi,G3a3iYZKNLbivothF3twqcaTCEvoPb9uJ2bFc9DNKkBQ,749,146209.46,113960.07,749
BisonFi,G4GT8z4AKWNoy3x6nuzxW83UfFXLXzrwn7DZQt4GvWdU,58,94088.24,135684.05,58
BisonFi,G9vCpJUUSpEm4zPwzSNpDmZ8MGwLEbiSLV59EBzCGvzM,410,139798.31,106890.18,410
BisonFi,GEM1N1UE3C8BB8EaaEPrcFvT3iLMVrurknjW5AYjUReR,15,160005.67,106755.21,15
BisonFi,GFXVa19rX6iwfs3sLS5UvX9Exu2usRsG4V5MRMDRo23V,82,164451.11,112866.62,82
BisonFi,GGX3BEoZDqjxcw4AbCdu62ZTMrkpSgmPt81oP2mVuZNS,33,159914.36,104038.32,33
BisonFi,GK2YYwmQk58xA2k2SeugY3i334SJVViqTT8sT5wim3Dk,25,156790.16,99758.16,25
BisonFi,GLAMiBuunBioazKwNbkGnWP6BM2sfVjehr4goPPGBFAC,5,225237.2,205690.93,5
BisonFi,GQiWnDYrzHMALWG9avt5FCu1wisAQHjGY5ve7GMBiPEe,53,167451.09,109431.38,53
BisonFi,GQzMeEMwAR44ugoNCifTb5NdRKos1GduDUPeNh6AgV46,1268,155634.5,109743.45,1268
BisonFi,GREEDkgav1ox1jYyd9Anv6exLqKV2vYnxMw5prGwmNKc,307,150517.66,105179.58,307
BisonFi,GRT7yrpfF1TEvp3RmCzu5YZ74B4EueVMPg5NYtSiPwtD,8,208338.75,112599.2,8
BisonFi,GSTampk6BJRKSDkzhaMM49R7qRx98MTPYYWvKbp83XKc,1080,154933.28,111062.99,1080
BisonFi,GWJyUxzcVwRRtpLuLiu1mpiUQsZ4onYFAYfCjQnuLmz5,76,290875.96,69362.57,76
BisonFi,GYx8kpp7SsRwtQEEsGQjAxb4hFMMmT91kFJuDeky3YGQ,400,133992.1,85473.61,400
BisonFi,Gd33fENP1XsBimff41s1EWrs2kmqfGQqEJ5CQPQB3Jwy,32,153641.03,113011.45,32
BisonFi,GiYSnFRrXrmkJMC54A1j3K4xT6ZMfx1NSThEe5X2WpDe,90,161787.83,107941.7,90
BisonFi,GkFT5nmcFVmJiLwuE98PjdF3LReMeq4WbejFHfwrnsgw,115,152103.6,109976.77,115
BisonFi,GmCxjmjKZoaKN1DKunbYq8RCYib94Nm3sHyncFfofaF5,629,142229.56,108190.33,629
BisonFi,GoeW4aFK4dGoekJySgUynWDxBZiQJqm8GDAF4H53tDK9,1736,150626.69,117172.66,1736
BisonFi,GqDCbnafLmKkdqiqf278jDLXqjjZMB2sViZQtR82jPUf,58,162129.0,114972.35,58
BisonFi,GvfaiJUhNCRZGVGumsEF1eHDb8JpAeFAyHSrTifyhrbt,67,139397.55,114726.41,67
BisonFi,GwHH8ciFhR8vejWCqmg8FWZUCNtubPY2esALvy5tBvji,101,149664.48,110904.22,101
BisonFi,H8fHToVcZPi5bupGZohGPX2SWs8NHzgFKQ31wi5n6oux,185,248594.91,56043.01,185
BisonFi,H9ENbtmy2tWFtAJNmpC8xQtbcr1NTp4FXLdphRaG8L2T,102,164194.91,105166.85,102
BisonFi,H9METtoxNp2PhcDNxXwqpzBarJw9zJezhzdDEFgBqv8w,57,152612.12,112208.53,57
BisonFi,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,7043,149517.9,107854.31,7043
BisonFi,HFTcVVrX93SJwYHAiiHAssb3c4zXqSsF4mNjg5arGPEj,66,142773.15,101536.37,66
BisonFi,HH5dA42XF1HxNk1TRpG6LuKfLViMYNdAz5iWrFM4hWFi,190,138197.2,105941.18,190
BisonFi,HLXxkmjb47spcmbbKi3UCfZ2qmFY29t8MN562AEmh2Qh,151,156174.67,106259.92,151
BisonFi,HLnodbYkL5PFA8hjAZDkm5pGzV7eLTvcs671AW2L6St9,589,143532.0,109541.48,589
BisonFi,HM1KjNaXa4w8K4gCXbieoMh5gUTNeUhg9fvdXMKeBW3L,250,220937.71,62801.01,250
BisonFi,HMWXfjaeSHhww1wvdBhqhHVP9v96mFB4LJ9xP2MXbDGH,65,151724.14,100844.98,65
BisonFi,HT41udB8mLZZf7tev9tUoHYJ41TP8GWZ6zFMbjiviXk5,185,159617.82,111639.18,185
BisonFi,HVXXmNKkmDZbZwj74iL2Y9Wu4SyrchBoxAfFYVAktLrG,88,252341.7,94001.5,88
BisonFi,HW4zorvt6xDwhU36RqjcWNwU8YMj9tiqnAafBKW4cqV,39,137925.77,104167.23,39
BisonFi,Ha1iade1AH3B12K9SccfWoPdFtQKKQsj2ZyWwxcjqJJU,429,184630.8,103594.94,429
BisonFi,HaLanfo94ezLc3JZ55qqxr7W3qbe1PprJyv2uEtriEqN,369,150997.95,109113.46,369
BisonFi,HbidP4hpQdwhkzrxder3x3VNPt6DQnE25gFG46napD2p,837,150165.74,110019.9,837
BisonFi,HcZvwZ83PfjrQDiq3GLHxisTs17aGURs6bJ2LwtmL4qv,57,158139.04,103394.52,57
BisonFi,HgozywotiKv4F5g3jCgideF3gh9sdD3vz4QtgXKjWCtB,16,137219.94,100478.07,16
BisonFi,Hj2jzpAp57KyM3SmnYwJbDVrQ8tTWizMon2hhzYzwxet,51,166752.71,110095.59,51
BisonFi,HnfPZDrbJFooiP9vvgWrjx3baXVNAZCgisT58gyMCgML,891,144131.37,109348.5,891
BisonFi,HnwMGBAw5PxaX56eSYc969MorEy2NzEMPLkmBkdnJmeq,94,149391.4,105733.99,94
BisonFi,HpcB5Qg8Y9E73dUkot5e8HkgAJbExsYeUzniY4bCuKac,1102,145306.49,108721.31,1102
BisonFi,HrWYa5vKZrcDbQWE39SGYwyzYcbsmXfBiHJGxpasymm,9,115845.0,91992.56,9
BisonFi,HrpWeJSYnQVtZe3BKxFCBrAEr8GRCmYUbQev4hoGDBs6,54,138170.74,109732.65,54
BisonFi,Hu7pi2Xg5Kav8vSAUUr5CCZaEmMCzT6FgCTpueu3oBtW,57,159513.51,107888.55,57
BisonFi,HwN6eoEe9N3kwHi66hpQDBMFPk6ASQGthWKPX5MZmisp,67,152606.12,107106.69,67
BisonFi,HyperSPG8w4jgdHgmA8ExrhRL1L1BriRTHD9UFdXJUud,117,213962.28,81672.12,117
BisonFi,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,1573,149181.7,109919.39,1573
BisonFi,HzrEstnLfzsijhaD6z5frkSE2vWZEH5EUfn3bU9swo1f,337,161315.36,111622.25,337
BisonFi,J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,1694,239099.29,87536.11,1694
BisonFi,JC7bH7HSZoDhwggBXtRF31cVt71WiizY2J6YDDQfG5er,67,148464.46,105895.54,67
BisonFi,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,2289,304051.5,71285.24,2289
BisonFi,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,5004,144234.95,110327.71,5004
BisonFi,KAoSp3EudGqUBXv46tQoDwbZxSm3iXa9wM2aF4ySbJJ,16,133933.38,109125.99,16
BisonFi,KTMkUG8WCw9FdH44jLMBpc1teGafnYL6SgP4fHHbsNM,63,451510.9,237479.85,63
BisonFi,KoLibrJsbABbtmtFPc7nPvDxT81rc4UPM7mY9xSLjpo,108,149820.45,115275.67,108
BisonFi,LA1NEzryoih6CQW3gwQqJQffK2mKgnXcjSQZSRpM3wc,244,145558.76,108307.23,244
BisonFi,LFGGGJtnBLvq78DyMz1gTeedM6f8owck76qHThDABBC,15,328939.53,209504.17,15
BisonFi,LTP1bMnfq1Z6UctyDXYHo9qcUJ6ReXm9cG2VwQcsHBt,45,140260.56,110080.51,45
BisonFi,Lake8NXDThihebhxS3Js7mFnj9fthmus93zEdsFNrsL,143,126209.71,101784.3,143
BisonFi,LeDbQ99QT342j9S5YdyXLrsq2Gu3T3dMGajExdAuE3V,56,187415.48,129054.18,56
BisonFi,LiFiDJwJjW98MB8wxcnXpafKYsuz1hwpUkuszkERiX6,34,139485.62,107853.38,34
BisonFi,LimeA3gMLb2SjxrKbP7NsWk1UwTZrw4B6Ctc9dmVU6E,15,188700.33,155097.34,15
BisonFi,LitxAVo3RnYXD2sX1TyRJxfnKy48amXgyGiysPZjZwE,14,133185.36,134196.05,14
BisonFi,LodeuWMHPiPj2PUHUyca2bkpFv9HyzR3gaDBmGJ9TSS,41,139322.02,112995.22,41
BisonFi,Lua1fxRRHCnjVAYdfGyv2GbUsRHGM2DN2wgpWuF2WSb,9,206694.67,120155.04,9
BisonFi,LunaowJnt875WWoqDkhHhE93SNYHa6tfFNVn1rqc57c,73,159670.78,117571.72,73
BisonFi,MARiKM3t7pDCyXtvLq24ErWDAvYu84yXqCthkR1GS33,106,151451.33,108361.83,106
BisonFi,MBVyz9s72WSfUmbr1S8fgHjDJQkPs1Q4Wxi6A2Mees9,120,303116.75,69382.17,120
BisonFi,MCFmmmXdzTKjBEoMggi8JGFJmd856uYSowuH2sCU5kx,81,149934.57,107200.06,81
BisonFi,MRGSoA53J7i4WidVHTxawPyKdr26LdVYCywnrUZ6auT,33,152194.76,108800.98,33
BisonFi,MagiCBYNPD9iTBXqiFybAFCREQzG6MSM4LmFLXQZxuV,97,128625.57,106107.55,97
BisonFi,MargusHP4dQyxrBuCWngzJp6EZSvg1aPNxdgpXykfr4,8,186709.25,105443.09,8
BisonFi,MicoB9cA9R6jsicdhzWFjwd9HMkV8FA4o3WxYU6Z2yz,5,143337.0,174733.99,5
BisonFi,MutT1jxCXbRWJXpXoJK259gLrNfzDezdxS3BSkQAmv1,282,175743.42,117471.12,282
BisonFi,Mwz8VgAEnPtfqS62r3ixrFiMJwnNfEwR141CGnsTo5k,141,146865.53,108991.74,141
BisonFi,N43JWBg42ZoUFMkHsRUVbP7wGVdxaHKanqaF9BBNiFC,72,131965.07,105565.81,72
BisonFi,NATsUSZGohWw8xtLdxG4yus21UCkaes4FLfM2eqKbRk,90,156498.47,109121.76,90
BisonFi,NWY18yrPHsTogTDq78HpB51D7gC5AGRsvJ5pPqSchkH,26,162109.23,142216.83,26
BisonFi,NdMV1C3XMCRqSBwBtNmoUNnKctYh95Ug4xb6FSTcAWr,80,149578.0,108068.53,80
BisonFi,Ninja1spj6n9t5hVYgF3PdnYz2PLnkt7rvaw3firmjs,705,185093.98,116898.85,705
BisonFi,NordEHiwa6wT5TCjdeWJzpsA7DSmWQPqfSS7m2b6cv3,81,146220.69,104511.07,81
BisonFi,PAD9aPiKJGcbGxuVLbc8o4Vf65GPq3fJQ7PkHWuX6a8,96,147423.15,108804.99,96
BisonFi,PAWsME7oYbjt5TRNc11mBa33JhKnQr9AYherdr9YAZ6,91,138391.82,104950.09,91
BisonFi,PKdLMugp1Mf88Ji1GkdqRDBewaUh2cqg79CBEo6eJoQ,80,134807.54,109375.73,80
BisonFi,PRGNnb8DxVcP2WjSHfVRGgc8SkA5u6dbMwoTVV1BGKN,137,144500.18,104675.69,137
BisonFi,PUmpKiNnSVAZ3w4KaFX6jKSjXUNHFShGkXbERo54xjb,447,143222.82,118502.4,447
BisonFi,Pid6HQnMCFb9izqX9i7X6ePdUPieGmjHoPxC1Jfooix,27,193435.81,106188.74,27
BisonFi,PoN1E3VyqwqoGQEhC8ExpkRKTuyhxtGLnHHH3DwbgTU,84,149490.05,103113.74,84
BisonFi,PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,66,157299.77,108645.06,66
BisonFi,R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,33,143560.64,104558.72,33
BisonFi,RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,250,144669.45,108707.24,250
BisonFi,REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,7,122300.57,98179.3,7
BisonFi,RFLCTDRBVZTEbXrCd92jnKghYeDJARb6ByK2JnPfQmH,67,141156.13,108128.79,67
BisonFi,RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,75,130148.81,107030.56,75
BisonFi,RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,182,245017.2,44672.09,182
BisonFi,ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,41,143366.66,110492.15,41
BisonFi,RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4,39,136794.1,103597.29,39
BisonFi,RoYLttggWwa2st3KAGEjnPhsq4NPD5QwaNVyyR8pTz4,23,145907.3,108546.01,23
BisonFi,SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,45,160611.36,105622.54,45
BisonFi,SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66,11,133765.82,126819.68,11
BisonFi,SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,101,232128.99,115114.07,101
BisonFi,SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,179,140139.99,106471.33,179
BisonFi,SLNDCSGTEsA6KHpgR32MBt9UAurZnVSJGUtW2tRpdU2,98,137653.77,103761.2,98
BisonFi,SP9K2c8Z1aaQaqdQgC6hZMJ5UCTTnE76XNYVse7H94b,41,149705.56,114667.09,41
BisonFi,SPHERExTW7GaMgS4RN6MbghYvXU2REfFWHgpxMH1P69,68,139430.35,110832.2,68
BisonFi,SQDS9iwyWvT2mQbSZzuNKGoxuBug5jRHouF6SuMRBkA,33,136422.48,102558.63,33
BisonFi,SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,260,160718.81,110950.57,260
BisonFi,STPTshazcjH6cZMHzQBrggFSPHXYCTRGB7ctqS1AjkH,40,158720.15,107855.95,40
BisonFi,SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,76,159707.29,108507.85,76
BisonFi,SWnetabTLirPWqEK1V1T7HkVLC5vGvfjEsb89wiqrGh,30,154130.13,110716.01,30
BisonFi,SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,50,157627.96,110572.8,50
BisonFi,SaV6UWBaE8M3kwMBfAhQ6Tmvd2qdJRm94NTwLqtoyGd,34,133861.38,104312.34,34
BisonFi,Sh1ro1CaaVjNuihgNK6kay7jwcWzSqD2fdix6RNPaSh,133,147720.9,105575.26,133
BisonFi,SoLiDJGk4WkdinyLiRWjkFbgLUhjL3idGJK8H1rUWqH,64,147699.31,107055.36,64
BisonFi,Spiky3mMSLHGhffuEhYR7ptMNZ8NddddwrTjki4VhWk,28,133676.29,117761.58,28
BisonFi,SscQkTYV2BFQYGGffAmTzvefrFrw6z9GNYiWHstVZ77,99,144182.37,111638.5,99
BisonFi,Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,83,140482.92,112397.48,83
BisonFi,Ste1115xFGdAYK5jaWA3dEFcUc1S5jEbVvD8e327zty,141,277768.94,82257.91,141
BisonFi,SyndicAgdEphcy5xhAKZAomTYhcF8xhC7za2UD9xeug,119,142602.03,115775.32,119
BisonFi,THE1CosYJD9F1eBq53Fg4MZYZa5WrPUf2RQU5ZHnfEj,42,209508.0,55772.09,42
BisonFi,THWsLPufeq9LWs2H9vYPbtFwdxAHbQHvSbT6pztG8x1,58,135946.53,105956.27,58
BisonFi,TopjgY7N1fJdnW89S9fX6t7LF61nspgXGL1NpgAKhDG,21,196829.67,142490.14,21
BisonFi,Tri1F8B6YtjkBztGCwBNSLEZib1EAqMUEUM7dTT7ZG3,101,140638.02,102408.76,101
BisonFi,TxtxXzLTDQ9W4ya3xgwyaqVa6Tky6Yqhi5BLpPCc9tZ,172,139080.98,103783.53,172
BisonFi,U82KEYMnuCiZSQbvuCJTZ652HX9NQ63uNSnxyucshrk,32,127947.03,107258.36,32
BisonFi,UMi1r5J3SagSu4HC3waB3YFzbXi82rRSScgW2e8NTfr,7,182516.71,97566.11,7
BisonFi,UNrgBLmc8JT6A3dxXY9DWeHvDezt2DZQbhg1KPQfqEL,21,131131.29,119197.59,21
BisonFi,UPSCQNqdbiaqrQou9X9y8mr43ZHzvoNpKC26Mo7GubF,195,156726.3,106853.39,195
BisonFi,UZBmptMjMSQEPKm4WyUkJeAuvZSqTuNK3cQCKFqJcXT,33,128725.7,101489.76,33
BisonFi,Uf7TePem6vihMBiRg2d1ivnoNtRapdATfe5o99NuZH6,22,169881.68,102831.4,22
BisonFi,VALiDcyCpujxjJAZDK2av2TpMAigpSodzj2ApqgR4e6,61,152870.95,104869.81,61
BisonFi,VQwCCSfW3o5NDx7n5FBr9SoYiLXVgetstHvaWBvv2YH,358,240818.25,57181.02,358
BisonFi,Va1idLRtYEtVFJFsvz8vtt1uCJgea4Q1zi2Rh3eraJh,275,136748.48,108916.37,275
BisonFi,WUNoB9YQXmXXRcJsjY1G8PfVag5aAfnyGmFd6YwJVwp,95,136882.29,105511.92,95
BisonFi,XAqHfPFsqTfAJHBRHAcEECkMSykXjkUj2Rta16Qshrk,16,134155.62,111328.94,16
BisonFi,XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr,426,321588.18,72190.51,426
BisonFi,Xoir1BnQX9TbEvon9HRbD8tkjcD9dorsxmNjZAV64Re,7,186458.0,110893.82,7
BisonFi,YE11a5nVJtUNqsojkphYuWc7StqBzbCeFH6BjhAAUEV,8,133639.75,111356.11,8
BisonFi,YuRBAsy9Stw1u46A8dMp7WQVBFweLP1PKuYibzYAMmQ,42,149426.17,108391.06,42
BisonFi,ZoD1XLMhxdMveAJL4x9oab4FhRKP5NThTnSCH19Tdjp,9,210856.22,53463.04,9
BisonFi,aXiomFkk6VzXaBhPuhMqTLZZguCFzzbyP9LTtZ7ZHLQ,216,324819.33,71054.85,216
BisonFi,adramSYKBv1yHoZTub4kepcmF5LybPxwyJcsz4fpfi7,38,151057.29,103037.24,38
BisonFi,adre1Xia7ekGsEqNgHeFc7MYwkfzTQNeJgQmZ2agAKZ,16,118605.38,108042.39,16
BisonFi,ana2y2YvQ3ZPMwm6qhnN3nJoUSiT3qx5Pvetkq9xcfY,679,181475.73,111627.44,679
BisonFi,anza1rXDVhy1NfVNtsbT3kSBh2jgB1BGZUKuUibSAJd,223,146460.37,113313.56,223
BisonFi,anzaeL7Lsv71HW2mew8YcKGyGqL6qNn3xoNPRrejM73,17,129050.59,119430.04,17
BisonFi,ark1hdnnfmusE24wGHkyVG1gdRCqfmXs9drasDAdABZ,15,163238.73,110939.22,15
BisonFi,axy3tCRL3wmFMVG4c69rYurcf4fXhBo2RcuBj9ADnJ4,31,127444.06,105766.98,31
BisonFi,b1ueZK9bWTywN2587zsScyLTaH18wfRfN5W15XnkiqF,55,126776.93,99813.57,55
BisonFi,bay3wXfJsu9ds1zQBoQQ4DUwFGs3NP6q4gca9WM5G1z,70,145164.37,105631.96,70
BisonFi,bkpk9KVsDRfrArzzmkJ9mPEvbXfQxczzQYR3QMGiR8Z,312,146977.59,108814.9,312
BisonFi,bonkcbAQvHpYWxEG63E8ufTB1cxkkk9eAKaPdGePE88,100,120002.21,84436.35,100
BisonFi,bookoVmqw4QjVj5BbkFacouadx9M7816wyRkfM7A5Lo,48,149638.48,102127.73,48
BisonFi,burncPhAzPbo9QCzN9j8ig2FKZjwDhM5zgN2eW3GmWa,8,129072.62,118956.54,8
BisonFi,bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6,164,144337.61,105235.28,164
BisonFi,c3rtoMCHSbFrLRTAdw4iRowKSn4BrDtvSPbuyJwkHwx,53,165237.4,109155.75,53
BisonFi,chdvWr6T14nqGRFD37KY36dsvhkCtDaufW5rpu3AfHe,16,151700.44,110547.04,16
BisonFi,chrtyETASKQhsndRM9pr6qC3gAHG5MuRwCgXSNVqnJL,41,137534.9,113557.04,41
BisonFi,ciTyjzN9iyobidMycjyqRRM7vXAHXkFzH3m8vEr6cQj,106,323511.12,79038.75,106
BisonFi,custm2hZdfZKpL5xGCUpShF23h7uXFVtL6fK7r5Ca7g,24,157550.38,114299.14,24
BisonFi,cybi55ebub37HZW9YmRaLh59Lh3kqaLTsEBQwW6vFkC,26,163132.77,116586.3,26
BisonFi,dcntruDNP5SEcGV4RxnsqXFURdDZGT3DTQv68Q8H7Vu,40,196476.28,100834.29,40
BisonFi,dmMwc4RazLHkvDZYrWAfbHQ6cViAvNa5szCJKaiun8S,32,146096.25,99389.63,32
BisonFi,dst2u7mXMyDvb14cSErRNA1mxH1d5VXbSXgZ3DKE9xH,33,153283.88,106387.33,33
BisonFi,dzBhD4wikyy7xqwiJvT49gdrKqWVjfs9M6cTssmRX8Y,70,353926.11,303625.16,70
BisonFi,eyeYaqg9e2L6xw7YwsSLm27eWJfhLNAm6ETQm8TXNoK,34,129014.82,110990.95,34
BisonFi,farbZXR7aBQSMCYiUXzoS4pRUsvuCZ38f6AXMXiKACf,16,148567.94,121098.42,16
BisonFi,fdzip81euDS8jEZHx5H1mn27zGVMLzkgpQuzYRBfBYG,24,264139.58,78712.43,24
BisonFi,fhsM2sxME8cHrrk3qvtMsRRDv5AoLFja7NjNnHeYZxe,15,136372.33,103136.82,15
BisonFi,fishfishrD9BwrQQiAcG6YeYZVUYVJf3tb9QGQPMJqF,273,153231.27,111651.62,273
BisonFi,forb5u56XgvzxiKfRt4FVNFQKJrd2LWAfNCsCqL6P7q,116,179082.97,106112.71,116
BisonFi,fotby1ABxpei2EVH9uXJ6KbHYgPjbg4Sny9eRzQjtRN,8,130916.5,115410.92,8
BisonFi,gVALrRd3xq4D62KJNGDCpMMGz976w2x1Vo79mSNn4bh,19,158067.26,104279.69,19
BisonFi,gangtCrQg5RmKf5yxvhvZThPugPX58pDSdQ5UuS26vN,78,102928.72,69193.01,78
